Frequency (Hz)	Level (dB)
19867.071533	-130.163559
19869.763184	-129.931000
19872.454834	-130.218399
19875.146484	-130.128021
19877.838135	-130.069168
19880.529785	-130.124237
19883.221436	-130.094986
19885.913086	-130.029282
19888.604736	-130.341049
19891.296387	-130.023941
19893.988037	-130.120056
19896.679688	-130.095352
19899.371338	-130.112686
19902.062988	-130.127319
19904.754639	-130.208786
19907.446289	-129.864365
19910.137939	-130.431473
19912.829590	-130.008987
19915.521240	-130.125412
19918.212891	-130.173279
19920.904541	-130.109558
19923.596191	-130.064316
19926.287842	-130.238312
19928.979492	-129.874924
19931.671143	-130.243866
19934.362793	-130.266464
19937.054443	-130.054733
19939.746094	-130.124130
19942.437744	-130.115936
19945.129395	-130.095352
19947.821045	-130.165604
19950.512695	-130.046188
19953.204346	-130.207291
19955.895996	-130.092957
19958.587646	-130.106369
19961.279297	-130.230331
19963.970947	-130.021194
19966.662598	-130.103180
19969.354248	-130.298340
19972.045898	-129.961472
19974.737549	-130.139282
19977.429199	-130.212250
19980.120850	-130.124100
19982.812500	-130.064316
19985.504150	-130.123352
19988.195801	-130.115646
19990.887451	-130.222443
19993.579102	-129.969971
19996.270752	-130.264969
19998.962402	-130.133026
20001.654053	-130.114517
20004.345703	-130.070526
20007.037354	-130.154816
20009.729004	-130.170837
20012.420654	-130.099655
20015.112305	-130.064697
20017.803955	-130.217484
20020.495605	-130.141052
20023.187256	-130.046478
20025.878906	-130.211197
20028.570557	-130.026886
20031.262207	-130.210648
20033.953857	-130.122864
20036.645508	-130.061447
20039.337158	-130.200989
20042.028809	-130.125427
20044.720459	-130.126205
20047.412109	-130.115875
20050.103760	-130.111572
20052.795410	-130.149643
20055.487061	-130.154037
20058.178711	-130.162277
20060.870361	-130.099960
20063.562012	-130.103378
20066.253662	-130.277740
20068.945312	-130.031937
20071.636963	-130.134598
20074.328613	-130.148300
20077.020264	-130.153534
20079.711914	-130.083359
20082.403564	-130.221802
20085.095215	-130.061081
20087.786865	-130.189209
20090.478516	-130.088928
20093.170166	-130.133072
20095.861816	-130.163361
20098.553467	-130.155060
20101.245117	-130.041473
20103.936768	-130.207779
20106.628418	-130.120041
20109.320068	-130.214249
20112.011719	-130.040573
20114.703369	-130.209641
20117.395020	-130.136978
20120.086670	-130.111588
20122.778320	-130.186157
20125.469971	-130.071381
20128.161621	-130.232697
20130.853271	-130.054810
20133.544922	-130.198181
20136.236572	-130.065872
20138.928223	-130.175964
20141.619873	-130.125595
20144.311523	-130.198471
20147.003174	-130.065079
20149.694824	-130.138077
20152.386475	-130.182251
20155.078125	-130.158401
20157.769775	-130.074493
20160.461426	-130.166916
20163.153076	-130.243408
20165.844727	-130.065475
20168.536377	-130.044769
20171.228027	-130.147690
20173.919678	-130.282440
20176.611328	-130.044632
20179.302979	-130.191116
20181.994629	-130.010345
20184.686279	-130.380524
20187.377930	-129.784561
20190.069580	-130.553406
20192.761230	-129.962891
20195.452881	-130.230179
20198.144531	-130.130646
20200.836182	-130.102219
20203.527832	-130.181778
20206.219482	-130.216461
20208.911133	-129.891129
20211.602783	-130.467499
20214.294434	-129.985397
20216.986084	-130.197739
20219.677734	-130.128235
20222.369385	-130.114182
20225.061035	-130.211212
20227.752686	-130.149750
20230.444336	-130.066666
20233.135986	-130.244232
20235.827637	-130.051361
20238.519287	-130.233261
20241.210938	-130.172577
20243.902588	-130.041794
20246.594238	-130.257065
20249.285889	-130.126205
20251.977539	-130.129379
20254.669189	-130.155396
20257.360840	-130.166489
20260.052490	-130.087296
20262.744141	-130.229477
20265.435791	-130.064453
20268.127441	-130.240463
20270.819092	-130.048264
20273.510742	-130.147964
20276.202393	-130.248108
20278.894043	-130.083618
20281.585693	-130.160172
20284.277344	-130.143066
20286.968994	-130.228073
20289.660645	-130.052536
20292.352295	-130.256012
20295.043945	-130.101105
20297.735596	-130.170990
20300.427246	-130.119415
20303.118896	-130.195480
20305.810547	-130.049652
20308.502197	-130.341370
20311.193848	-130.053131
20313.885498	-130.189606
20316.577148	-130.081070
20319.268799	-130.185425
20321.960449	-130.158218
20324.652100	-130.184204
20327.343750	-130.137131
20330.035400	-130.055328
20332.727051	-130.238464
20335.418701	-130.145706
20338.110352	-130.127670
20340.802002	-130.182892
20343.493652	-130.224014
20346.185303	-130.076706
20348.876953	-130.112869
20351.568604	-130.226273
20354.260254	-130.169312
20356.951904	-130.080429
20359.643555	-130.218414
20362.335205	-130.197205
20365.026855	-130.089798
20367.718506	-130.210571
20370.410156	-130.137726
20373.101807	-130.110397
20375.793457	-130.220245
20378.485107	-130.151382
20381.176758	-130.157715
20383.868408	-130.172821
20386.560059	-130.119156
20389.251709	-130.234558
20391.943359	-130.057648
20394.635010	-130.220367
20397.326660	-130.160873
20400.018311	-130.187210
20402.709961	-130.117203
20405.401611	-130.147888
20408.093262	-130.204178
20410.784912	-130.085312
20413.476562	-130.243439
20416.168213	-130.054626
20418.859863	-130.270081
20421.551514	-130.172867
20424.243164	-130.046143
20426.934814	-130.300705
20429.626465	-130.158798
20432.318115	-130.089157
20435.009766	-130.133545
20437.701416	-130.114716
20440.393066	-130.324875
20443.084717	-130.169800
20445.776367	-129.986237
20448.468018	-130.307297
20451.159668	-130.183609
20453.851318	-130.125961
20456.542969	-130.128952
20459.234619	-130.041534
20461.926270	-130.423431
20464.617920	-130.005737
20467.309570	-130.099823
20470.001221	-130.297699
20472.692871	-130.131287
20475.384521	-130.147980
20478.076172	-130.221771
20480.767822	-129.885406
20483.459473	-130.515427
20486.151123	-129.910004
20488.842773	-130.262329
20491.534424	-130.214844
20494.226074	-130.049194
20496.917725	-130.389771
20499.609375	-129.981979
20502.301025	-130.051666
20504.992676	-130.469025
20507.684326	-129.926727
20510.375977	-130.265411
20513.067627	-130.183502
20515.759277	-130.192352
20518.450928	-130.091080
20521.142578	-130.088821
20523.834229	-130.311493
20526.525879	-130.284882
20529.217529	-130.003281
20531.909180	-130.176666
20534.600830	-130.194504
20537.292480	-130.157303
20539.984131	-130.147202
20542.675781	-130.180435
20545.367432	-130.318909
20548.059082	-130.170410
20550.750732	-129.990723
20553.442383	-130.297913
20556.134033	-130.076416
20558.825684	-130.250626
20561.517334	-130.085022
20564.208984	-130.286346
20566.900635	-130.162781
20569.592285	-129.875015
20572.283936	-130.384201
20574.975586	-130.198425
20577.667236	-130.091537
20580.358887	-130.214447
20583.050537	-130.154785
20585.742188	-130.167358
20588.433838	-130.457123
20591.125488	-129.693497
20593.817139	-130.599121
20596.508789	-129.985870
20599.200439	-130.211929
20601.892090	-130.085754
20604.583740	-130.263458
20607.275391	-130.251648
20609.967041	-130.491928
20612.658691	-129.492599
20615.350342	-130.490906
20618.041992	-130.138580
20620.733643	-130.177216
20623.425293	-130.176590
20626.116943	-130.219910
20628.808594	-130.055389
20631.500244	-130.729935
20634.191895	-129.364166
20636.883545	-130.514114
20639.575195	-130.009521
20642.266846	-130.212143
20644.958496	-130.242905
20647.650146	-130.190460
20650.341797	-129.976562
20653.033447	-130.556839
20655.725098	-129.699356
20658.416748	-130.241577
20661.108398	-130.146713
20663.800049	-130.200760
20666.491699	-130.187943
20669.183350	-130.158478
20671.875000	-130.260651
20674.566650	-129.890564
20677.258301	-130.272156
20679.949951	-130.251404
20682.641602	-130.058014
20685.333252	-130.080139
20688.024902	-130.340958
20690.716553	-130.055634
20693.408203	-130.403839
20696.099854	-129.493973
20698.791504	-130.863312
20701.483154	-129.985947
20704.174805	-130.206604
20706.866455	-130.013367
20709.558105	-130.442139
20712.249756	-129.993942
20714.941406	-130.161453
20717.633057	-129.266922
20720.324707	-131.502136
20723.016357	-129.726730
20725.708008	-130.129807
20728.399658	-130.255936
20731.091309	-130.150543
20733.782959	-130.091599
20736.474609	-130.422424
20739.166260	-129.337112
20741.857910	-131.402237
20744.549561	-129.599625
20747.241211	-130.301544
20749.932861	-130.226822
20752.624512	-130.150925
20755.316162	-130.218307
20758.007812	-130.197571
20760.699463	-129.962112
20763.391113	-130.471512
20766.082764	-130.019287
20768.774414	-130.234375
20771.466064	-130.223145
20774.157715	-130.071213
20776.849365	-130.290573
20779.541016	-130.086441
20782.232666	-130.403870
20784.924316	-129.973602
20787.615967	-130.292236
20790.307617	-130.098251
20792.999268	-130.238708
20795.690918	-130.208252
20798.382568	-130.153275
20801.074219	-130.153885
20803.765869	-130.562408
20806.457520	-129.670639
20809.149170	-130.377914
20811.840820	-130.182983
20814.532471	-130.187805
20817.224121	-130.175659
20819.915771	-130.232498
20822.607422	-130.151764
20825.299072	-129.999542
20827.990723	-130.613312
20830.682373	-129.936142
20833.374023	-130.165649
20836.065674	-130.288086
20838.757324	-130.140701
20841.448975	-130.183472
20844.140625	-130.154785
20846.832275	-130.168442
20849.523926	-130.260162
20852.215576	-130.135361
20854.907227	-130.234833
20857.598877	-130.199738
20860.290527	-130.109787
20862.982178	-130.228485
20865.673828	-130.227768
20868.365479	-130.332306
20871.057129	-129.784836
20873.748779	-130.377472
20876.440430	-130.199127
20879.132080	-130.183273
20881.823730	-130.121872
20884.515381	-130.256668
20887.207031	-130.168930
20889.898682	-129.729721
20892.590332	-130.932480
20895.281982	-129.968811
20897.973633	-130.128265
20900.665283	-130.267395
20903.356934	-130.133041
20906.048584	-130.236740
20908.740234	-130.103012
20911.431885	-130.146011
20914.123535	-130.432281
20916.815186	-130.156342
20919.506836	-130.213715
20922.198486	-130.106216
20924.890137	-130.278503
20927.581787	-130.094727
20930.273438	-130.308212
20932.965088	-130.355804
20935.656738	-129.677567
20938.348389	-130.396576
20941.040039	-130.221237
20943.731689	-130.103912
20946.423340	-130.319717
20949.114990	-130.075119
20951.806641	-130.414078
20954.498291	-129.937714
20957.189941	-130.265060
20959.881592	-130.346542
20962.573242	-130.028366
20965.264893	-130.283951
20967.956543	-130.155838
20970.648193	-130.147110
20973.339844	-130.267502
20976.031494	-130.159851
20978.723145	-130.231186
20981.414795	-130.090698
20984.106445	-130.287445
20986.798096	-130.161667
20989.489746	-130.196136
20992.181396	-130.210571
20994.873047	-130.181854
20997.564697	-130.166077
21000.256348	-130.225082
21002.947998	-130.152939
21005.639648	-130.227356
21008.331299	-130.150055
21011.022949	-130.258301
21013.714600	-130.131912
21016.406250	-130.254333
21019.097900	-130.165466
21021.789551	-130.208252
21024.481201	-130.159897
21027.172852	-130.239960
21029.864502	-130.214233
21032.556152	-130.135574
21035.247803	-130.259476
21037.939453	-130.127991
21040.631104	-130.222107
21043.322754	-130.270325
21046.014404	-130.090607
21048.706055	-130.266922
21051.397705	-130.152054
21054.089355	-130.229309
21056.781006	-130.173019
21059.472656	-130.214142
21062.164307	-130.224640
21064.855957	-130.130569
21067.547607	-130.188705
21070.239258	-130.224380
21072.930908	-130.193237
21075.622559	-130.209595
21078.314209	-130.176727
21081.005859	-130.171753
21083.697510	-130.244354
21086.389160	-130.178665
21089.080811	-130.205872
21091.772461	-130.199646
21094.464111	-130.205368
21097.155762	-130.230591
21099.847412	-130.145935
21102.539062	-130.194763
21105.230713	-130.308197
21107.922363	-130.037003
21110.614014	-130.250580
21113.305664	-130.200684
21115.997314	-130.208878
21118.688965	-130.194473
21121.380615	-130.201736
21124.072266	-130.181473
21126.763916	-130.254364
21129.455566	-130.146622
21132.147217	-130.223404
21134.838867	-130.197845
21137.530518	-130.188721
21140.222168	-130.216537
21142.913818	-130.182526
21145.605469	-130.262573
21148.297119	-129.993820
21150.988770	-130.498917
21153.680420	-130.091614
21156.372070	-130.191986
21159.063721	-130.236618
21161.755371	-130.145966
21164.447021	-130.264191
21167.138672	-130.215317
21169.830322	-129.979111
21172.521973	-130.564728
21175.213623	-130.065552
21177.905273	-130.192520
21180.596924	-130.214951
21183.288574	-130.201324
21185.980225	-130.218414
21188.671875	-130.199005
21191.363525	-130.241852
21194.055176	-130.149048
21196.746826	-130.228333
21199.438477	-130.200714
21202.130127	-130.203201
21204.821777	-130.222610
21207.513428	-130.199265
21210.205078	-130.192856
21212.896729	-130.255646
21215.588379	-130.145477
21218.280029	-130.244690
21220.971680	-130.191376
21223.663330	-130.219574
21226.354980	-130.200714
21229.046631	-130.194977
21231.738281	-130.211441
21234.429932	-130.205170
21237.121582	-130.212448
21239.813232	-130.216614
21242.504883	-130.185791
21245.196533	-130.226059
21247.888184	-130.195908
21250.579834	-130.196854
21253.271484	-130.218231
21255.963135	-130.164566
21258.654785	-130.264130
21261.346436	-130.176941
21264.038086	-130.206680
21266.729736	-130.205612
21269.421387	-130.217911
21272.113037	-130.186401
21274.804688	-130.223618
21277.496338	-130.197205
21280.187988	-130.227676
21282.879639	-130.207077
21285.571289	-130.206909
21288.262939	-130.195404
21290.954590	-130.221649
21293.646240	-130.191101
21296.337891	-130.219772
21299.029541	-130.213730
21301.721191	-130.205872
21304.412842	-130.214935
21307.104492	-130.204407
21309.796143	-130.202377
21312.487793	-130.223145
21315.179443	-130.194824
21317.871094	-130.213638
21320.562744	-130.205612
21323.254395	-130.215576
21325.946045	-130.210999
21328.637695	-130.205215
21331.329346	-130.211487
21334.020996	-130.204102
21336.712646	-130.213364
21339.404297	-130.215622
21342.095947	-130.185196
21344.787598	-130.256882
21347.479248	-130.183014
21350.170898	-130.222427
21352.862549	-130.204102
21355.554199	-130.206390
21358.245850	-130.223053
21360.937500	-130.210114
21363.629150	-130.167435
21366.320801	-130.281403
21369.012451	-130.188660
21371.704102	-130.202225
21374.395752	-130.213226
21377.087402	-130.209061
21379.779053	-130.224762
21382.470703	-130.211212
21385.162354	-130.188889
21387.854004	-130.245316
21390.545654	-130.195602
21393.237305	-130.207748
21395.928955	-130.208557
21398.620605	-130.213531
21401.312256	-130.211365
21404.003906	-130.216675
21406.695557	-130.200119
21409.387207	-130.221481
21412.078857	-130.212708
21414.770508	-130.200424
21417.462158	-130.210236
21420.153809	-130.215164
21422.845459	-130.206879
21425.537109	-130.207062
21428.228760	-130.206223
21430.920410	-130.202316
21433.612061	-130.213699
21436.303711	-130.218430
21438.995361	-130.207626
21441.687012	-130.216980
21444.378662	-130.209503
21447.070312	-130.202515
21449.761963	-130.222626
21452.453613	-130.208221
21455.145264	-130.210449
21457.836914	-130.213684
21460.528564	-130.210770
21463.220215	-130.218872
21465.911865	-130.209198
21468.603516	-130.214157
21471.295166	-130.226395
21473.986816	-130.205536
21476.678467	-130.212906
21479.370117	-130.215363
21482.061768	-130.219360
21484.753418	-130.211838
21487.445068	-130.215042
21490.136719	-130.209717
21492.828369	-130.222748
21495.520020	-130.200363
21498.211670	-130.221848
21500.903320	-130.213776
21503.594971	-130.217667
21506.286621	-130.214432
21508.978271	-130.214752
21511.669922	-130.214264
21514.361572	-130.210495
21517.053223	-130.211182
21519.744873	-130.214722
21522.436523	-130.217682
21525.128174	-130.212219
21527.819824	-130.216232
21530.511475	-130.210831
21533.203125	-130.219940
21535.894775	-130.215225
21538.586426	-130.212494
21541.278076	-130.214172
21543.969727	-130.218002
21546.661377	-130.215485
21549.353027	-130.214447
21552.044678	-130.213242
21554.736328	-130.210159
21557.427979	-130.210556
21560.119629	-130.213669
21562.811279	-130.216843
21565.502930	-130.216064
21568.194580	-130.213806
21570.886230	-130.211975
21573.577881	-130.220596
